ts_minute,cpu_total_pct,cpu_iowait_pct,mem_used_pct,swap_used_pct,cpu_temp_c,disk_await_ms,fs_used_pct_root,nic_err_rate
2025-10-28 12:00,26.2211475333588,0.8356356640157712,40.24341185594379,0.8182653753749304,54.01632357775727,3.985811490993101,61.01665730057605,0.0020573134494682815
2025-10-28 12:01,21.082025617471935,0.9452996058571921,44.82960173303405,0.9756352237024619,56.88827308419543,3.32165430797071,60.20137445757535,0.00026564149240541066
2025-10-28 12:02,21.919161401497263,0.8171085041084084,40.92159427602377,0.9292085872121283,61.074506008403986,3.137140238723972,59.43208411205453,0.0036621519240744777
2025-10-28 12:03,14.610657442953134,0.7528757271651441,44.945160425677926,1.0140230061508226,58.01855014859241,2.474695323875223,61.55530368555879,0.003962925672466116
2025-10-28 12:04,19.140011208127497,1.0826341494492406,38.32795139777932,0.6641419276565701,54.37788446017867,3.51298545366053,61.337871250147096,0.004409739109346425
2025-10-28 12:05,23.313200108922555,0.5374649955928276,44.528293746024126,0.8204829226876438,55.58031958804033,4.2006578337466065,61.17757150814285,0.004712898953909813
2025-10-28 12:06,28.129203523222515,0.5856405782001365,40.40141224199544,1.1281163366131293,56.76569755224458,3.668010345722335,60.9105404470719,0.0
2025-10-28 12:07,29.831953844664074,0.4421276100395391,42.69889033358932,1.0133969358189667,60.533222434587856,2.94018738824826,60.45680329843643,0.0
2025-10-28 12:08,25.904235317415434,0.8736914287475517,42.933295739074374,1.0049721164419905,60.0566755797066,4.548031771355653,59.64447495839416,0.0
2025-10-28 12:09,28.7981994799287,0.7171485311832763,46.30391330115299,0.9331655170776402,55.97199264136109,3.9352553649411566,58.227100340026084,0.0
2025-10-28 12:10,36.8303980450582,0.7052487178148201,43.073292705337224,0.8096787844238161,57.95362627963904,3.428900579015897,62.85833643404955,0.0
2025-10-28 12:11,11.19118176867308,0.7813302248281544,46.650047428626365,0.8622668889935595,54.352941212049764,2.9635890762506216,61.43356964035969,0.0
2025-10-28 12:12,25.21188546960893,0.22849668591462974,40.43891089040037,1.1576532505376984,57.47067928520758,2.9879788612601206,62.051929662944346,0.009869784880440139
2025-10-28 12:13,22.672974277396328,0.5516334224511161,45.83418540854798,0.8900143072953371,57.6732753044378,4.400483557078939,61.18686023071115,0.0
2025-10-28 12:14,15.117935032802286,0.7070812948614642,41.74022870012371,0.8752317102900221,59.85109408836694,2.854293173676952,59.41712360759869,0.0
2025-10-28 12:15,24.727941707660207,0.39401206511126274,38.373988513922455,0.824377337807065,57.817629252920014,3.114916169997695,61.9064564536272,0.0
2025-10-28 12:16,26.602976222370078,0.5634567549149518,43.119473847693136,1.3766869363009,57.67358592536657,3.5515506833811332,61.74196761518138,0.0
2025-10-28 12:17,27.841798799421184,0.8444710395343396,41.31431139202047,1.112254112236954,58.07382768112996,3.072713689710647,59.594159283124924,0.008899444416950229
2025-10-28 12:18,33.448096813139486,0.5246357959283782,42.834984631823374,0.7393599060262548,56.8820953673325,3.2082471149664116,59.77348927522238,0.0
2025-10-28 12:19,29.53057924623561,0.7951098561265573,40.19831470451814,1.2679450689195781,58.27442293140621,4.360756554259742,59.61441347858356,0.029395444609609155
2025-10-28 12:20,23.732018995983438,0.4482183479474152,38.572781111991766,1.1715506512842753,59.6612193777327,3.8692264800310356,61.535173208576744,0.0
2025-10-28 12:21,23.91834120999344,0.2230672617880105,39.163181560560055,1.1200211790548567,54.10514043247687,4.6541009120108034,62.20147183725033,0.0
2025-10-28 12:22,28.314870374414987,0.7991018019749137,41.40592397729651,1.1062703423331168,57.35143442458442,3.462302533299111,61.49510012329117,0.004296355065603053
2025-10-28 12:23,26.45742450019667,0.7625228741562721,44.814032328553544,1.1526300031503194,55.587376155774095,3.112860673341432,62.44804519447152,0.015511633213322612
2025-10-28 12:24,27.737565937266275,0.6435750442699675,44.44542086460332,1.1355048400320729,54.899754829182235,3.53302412643937,59.59826879158804,0.0
2025-10-28 12:25,25.157842842481276,1.044073315758221,35.65051427036277,0.9287186317925794,59.3649765668165,3.83368399244165,61.85099349018318,0.0
2025-10-28 12:26,24.353879866762497,0.6074875456361905,45.93080621772812,0.9724416418026794,58.036124165154376,3.5955232874550678,59.690550865744235,0.005175983776765707
2025-10-28 12:27,19.473074166940215,0.7366312382178007,39.82356937717248,1.2396569516246865,58.075799353486886,4.465472708304949,58.76599839098402,0.013723385332046055
2025-10-28 12:28,29.299956832272255,0.7585066060957982,48.621636558658885,0.714387630386389,58.4251656370909,4.123607751350036,61.60719753810185,0.0
2025-10-28 12:29,28.239756862253678,0.616955670379062,40.97775871824337,0.8675960101034657,60.10851965485566,3.6560712236780564,63.51643691537147,0.008469467508553772
2025-10-28 12:30,17.582931457563042,0.8605126495801682,38.73358894741172,0.9447658466630688,58.28227014662141,2.954809464949041,60.494591292110094,0.0
2025-10-28 12:31,25.70456940187086,0.685296656874862,41.68746591035208,1.341264264867381,59.084904231775774,3.7164930451813776,62.0972990547816,0.018622811616029217
2025-10-28 12:32,31.991226354126155,0.48899080049901467,43.5843885965469,1.1547674438176743,59.92738679224274,3.4294494366816854,61.07199166872522,0.0
2025-10-28 12:33,23.15726263712442,0.46671810524408963,45.82201935929269,0.8961058117854497,56.13463395379343,3.647668816713383,61.10678128737554,0.0
2025-10-28 12:34,26.883211936623802,0.5747618668297318,43.529906198672265,0.9945988379230782,58.43479969006439,3.3094707308755495,60.3305525687936,0.0025506807349894027
2025-10-28 12:35,17.144166065405052,0.9769480198238744,40.632927309259,1.4153355128575518,59.343594042150485,3.453511241544193,60.39710541844449,0.005192105717488484
2025-10-28 12:36,27.313875384608547,0.7862265235299102,44.51882706827588,1.024151630021296,60.29007687581429,3.116423590534807,60.79656161151599,0.006195155255802256
2025-10-28 12:37,21.09984454011728,0.708679776734193,46.60497755106742,1.02114087832051,57.06096141008929,4.064688348921899,59.864023688520376,0.0
2025-10-28 12:38,30.329267564653044,0.5459881609841848,42.77335527729332,0.986030850455225,61.134723714836156,2.7890570397282435,60.45853973434772,0.0
2025-10-28 12:39,26.868859574033653,0.810388165110617,43.27029931929992,1.283827702810053,59.34394804860449,2.8595497795595164,59.554922713933124,0.0
2025-10-28 12:40,22.371879871039013,0.6126452498793254,45.14610722460841,0.8737574651661622,60.218197271955276,4.074348744937164,61.03117666190688,0.0
2025-10-28 12:41,31.440355018284915,0.5308590810123403,43.43678042382968,1.0545114640974118,60.59499389917579,3.6794274858798586,61.02115074203265,0.010551698383698791
2025-10-28 12:42,23.099550139454983,0.8124804234314529,42.39821174265334,1.0069723361425196,55.03512919543846,3.4979140921923286,59.98915906021013,0.005300001014792087
2025-10-28 12:43,36.84875825901004,0.6547847872385669,44.74924427043378,1.201740450675846,55.696051034300304,3.8540597985343426,60.68480619875901,0.0
2025-10-28 12:44,29.10226786921287,0.588816387522469,40.474310967270505,1.1516006639098946,60.579668289736,3.5332652534198536,61.667269200797215,0.0
2025-10-28 12:45,24.492409643077245,0.7893847444219709,39.47084958045272,1.128908790375474,58.56425820094201,3.642941695294596,62.185017754293035,0.012655064487383478
2025-10-28 12:46,56.268825950023874,3.9403587647808944,80.58867635226962,2.6018550953375548,80.65357277977019,16.72207398561113,78.68542871120182,0.15470848771195211
2025-10-28 12:47,66.64418509391793,4.133483367242073,83.97642587829822,2.172580019312921,92.04830410455835,15.467061488918826,79.8758686247893,0.18579254294689754
2025-10-28 12:48,52.98600573168683,3.7454254949404775,83.31883771578543,2.7197571917687426,86.7721434306401,14.832526565465447,79.43660290764998,0.24103253533629285
2025-10-28 12:49,70.91781495772457,2.9241041491319377,80.13151061224889,3.3582153481991135,78.80847934390275,9.081214800051315,76.77750915379009,0.19548177794661353
2025-10-28 12:50,71.72528004384573,4.0667894108404665,91.69367908355883,2.783203440515596,74.08916559615778,16.76976970067664,79.16993226013935,0.14654888351126757
